DATAFLOW,LAST UPDATE,freq,unit,category,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,AT,2010,37.6,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,AT,2011,38.4,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,AT,2012,40.0,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,AT,2013,42.5,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,AT,2014,49.0,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,AT,2015,48.6,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,AT,2016,49.7,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,AT,2017,51.2,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,AT,2018,51.2,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,AT,2019,52.3,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,AT,2020,53.8,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,AT,2021,54.1,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,BE,2010,53.5,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,BE,2011,52.8,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,BE,2012,54.1,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,BE,2013,53.9,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,BE,2014,55.3,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,BE,2015,54.9,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,BE,2016,56.1,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,BE,2017,59.2,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,BE,2018,59.3,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,BE,2019,59.7,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,BE,2020,62.2,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,BE,2021,64.4,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,BG,2010,39.8,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,BG,2011,40.0,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,BG,2012,40.0,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,BG,2013,41.6,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,BG,2014,43.3,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,BG,2015,44.5,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,BG,2016,45.2,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,BG,2017,44.4,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,BG,2018,44.7,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,BG,2019,44.2,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,BG,2020,45.7,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,BG,2021,46.3,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,CH,2010,49.3,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,CH,2011,47.3,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,CH,2012,48.3,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,CH,2013,50.5,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,CH,2014,51.6,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,CH,2015,52.9,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,CH,2016,53.9,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,CH,2017,55.5,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,CH,2018,57.1,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,CH,2019,58.1,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,CH,2020,58.7,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,CH,2021,58.1,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,CY,2010,46.7,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,CY,2011,50.9,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,CY,2012,51.2,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,CY,2013,50.9,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,CY,2014,52.9,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,CY,2015,53.1,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,CY,2016,55.4,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,CY,2017,56.0,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,CY,2018,56.9,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,CY,2019,58.8,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,CY,2020,59.6,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,CY,2021,60.0,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,CZ,2010,42.7,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,CZ,2011,38.3,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,CZ,2012,39.2,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,CZ,2013,39.6,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,CZ,2014,40.9,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,CZ,2015,41.2,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,CZ,2016,41.6,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,CZ,2017,42.4,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,CZ,2018,42.7,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,CZ,2019,42.3,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,CZ,2020,43.5,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,CZ,2021,45.3,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,DE,2010,47.4,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,DE,2011,46.3,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,DE,2012,48.3,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,DE,2013,48.8,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,DE,2014,49.2,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,DE,2015,50.0,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,DE,2016,50.8,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,DE,2017,51.4,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,DE,2018,52.2,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,DE,2019,53.4,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,DE,2020,52.9,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,DE,2021,53.9,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,DK,2010,54.9,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,DK,2011,56.5,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,DK,2012,58.3,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,DK,2013,58.6,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,DK,2014,58.2,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,DK,2015,59.2,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,DK,2016,60.1,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,DK,2017,62.1,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,DK,2018,62.7,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,DK,2019,63.0,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,DK,2020,63.9,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,DK,2021,65.3,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,EA19,2010,44.9,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,EA19,2011,45.1,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,EA19,2012,46.0,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,EA19,2013,46.6,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,EA19,2014,47.5,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,EA19,2015,48.4,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,EA19,2016,49.1,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,EA19,2017,50.0,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,EA19,2018,51.0,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,EA19,2019,52.1,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,EA19,2020,53.3,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,EA19,2021,54.3,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,EE,2010,55.9,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,EE,2011,56.9,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,EE,2012,58.6,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,EE,2013,58.4,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,EE,2014,58.9,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,EE,2015,58.6,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,EE,2016,58.7,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,EE,2017,59.9,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,EE,2018,60.9,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,EE,2019,61.8,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,EE,2020,63.5,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,EE,2021,65.0,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,EL,2010,37.3,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,EL,2011,38.4,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,EL,2012,39.0,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,EL,2013,39.6,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,EL,2014,40.0,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,EL,2015,40.8,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,EL,2016,42.9,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,EL,2017,44.0,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,EL,2018,44.4,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,EL,2019,44.9,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,EL,2020,46.9,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,EL,2021,48.6,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,ES,2010,43.9,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,ES,2011,43.4,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,ES,2012,43.8,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,ES,2013,44.6,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,ES,2014,45.5,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,ES,2015,46.6,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,ES,2016,47.3,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,ES,2017,48.0,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,ES,2018,49.0,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,ES,2019,50.5,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,ES,2020,52.1,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,ES,2021,52.9,bd
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,EU27_2020,2010,44.3,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,EU27_2020,2011,44.5,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,EU27_2020,2012,45.4,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,EU27_2020,2013,46.2,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,EU27_2020,2014,47.1,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,EU27_2020,2015,48.1,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,EU27_2020,2016,48.9,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,EU27_2020,2017,49.8,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,EU27_2020,2018,50.7,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,EU27_2020,2019,51.7,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,EU27_2020,2020,52.9,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,EU27_2020,2021,54.0,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,EU28,2010,44.8,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,EU28,2011,45.8,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,EU28,2012,46.7,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,EU28,2013,47.6,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,EU28,2014,48.5,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,EU28,2015,49.5,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,EU28,2016,50.3,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,EU28,2017,51.1,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,EU28,2018,52.1,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,EU28,2019,53.1,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,FI,2010,57.2,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,FI,2011,58.1,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,FI,2012,58.9,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,FI,2013,59.7,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,FI,2014,60.6,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,FI,2015,62.1,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,FI,2016,62.6,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,FI,2017,64.1,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,FI,2018,64.8,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,FI,2019,65.8,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,FI,2020,67.8,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,FI,2021,64.1,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,FR,2010,45.3,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,FR,2011,47.6,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,FR,2012,48.5,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,FR,2013,49.5,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,FR,2014,50.4,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,FR,2015,51.7,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,FR,2016,52.1,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,FR,2017,52.6,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,FR,2018,54.1,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,FR,2019,55.6,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,FR,2020,57.4,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,FR,2021,59.1,bd
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,HR,2010,35.0,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,HR,2011,33.4,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,HR,2012,34.8,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,HR,2013,39.0,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,HR,2014,39.7,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,HR,2015,41.3,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,HR,2016,43.0,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,HR,2017,43.2,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,HR,2018,45.3,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,HR,2019,46.4,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,HR,2020,46.4,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,HR,2021,45.3,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,HU,2010,40.6,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,HU,2011,41.4,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,HU,2012,43.2,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,HU,2013,43.6,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,HU,2014,44.1,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,HU,2015,44.4,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,HU,2016,44.3,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,HU,2017,44.0,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,HU,2018,45.2,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,HU,2019,46.2,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,HU,2020,47.5,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,HU,2021,49.7,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,IE,2010,54.8,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,IE,2011,57.1,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,IE,2012,58.8,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,IE,2013,59.5,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,IE,2014,59.9,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,IE,2015,61.4,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,IE,2016,61.9,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,IE,2017,62.9,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,IE,2018,63.5,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,IE,2019,64.6,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,IE,2020,67.4,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,IE,2021,69.1,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,IS,2010,60.3,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,IS,2011,62.2,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,F,IS,2012,61.0,
